month,tasmin,year,country,iso3,season
Feb,21.1,2008,Indonesia,IDN,winter
Mar,21.1,2008,Indonesia,IDN,spring
Apr,21.3,2008,Indonesia,IDN,spring
May,21.5,2008,Indonesia,IDN,spring
Jun,21.1,2008,Indonesia,IDN,summer
Jul,20.7,2008,Indonesia,IDN,summer
Aug,20.9,2008,Indonesia,IDN,summer
Sep,20.9,2008,Indonesia,IDN,autumn
Oct,21.5,2008,Indonesia,IDN,autumn
Nov,21.6,2008,Indonesia,IDN,autumn
Dec,21.8,2008,Indonesia,IDN,winter
Jan,21.4,2009,Indonesia,IDN,winter
Feb,21.3,2009,Indonesia,IDN,winter
Mar,21.2,2009,Indonesia,IDN,spring
Apr,21.9,2009,Indonesia,IDN,spring
May,21.7,2009,Indonesia,IDN,spring
Jun,21.4,2009,Indonesia,IDN,summer
Jul,21.2,2009,Indonesia,IDN,summer
Aug,21.0,2009,Indonesia,IDN,summer
Sep,21.5,2009,Indonesia,IDN,autumn
Oct,21.6,2009,Indonesia,IDN,autumn
Nov,21.9,2009,Indonesia,IDN,autumn
Dec,21.9,2009,Indonesia,IDN,winter
Jan,21.7,2010,Indonesia,IDN,winter
Feb,22.0,2010,Indonesia,IDN,winter
Mar,21.9,2010,Indonesia,IDN,spring
Apr,22.1,2010,Indonesia,IDN,spring
May,22.1,2010,Indonesia,IDN,spring
Jun,21.8,2010,Indonesia,IDN,summer
Jul,21.3,2010,Indonesia,IDN,summer
Aug,21.3,2010,Indonesia,IDN,summer
Sep,21.4,2010,Indonesia,IDN,autumn
Oct,21.4,2010,Indonesia,IDN,autumn
Nov,21.6,2010,Indonesia,IDN,autumn
Dec,21.6,2010,Indonesia,IDN,winter
Jan,21.5,2011,Indonesia,IDN,winter
Feb,21.4,2011,Indonesia,IDN,winter
Mar,21.7,2011,Indonesia,IDN,spring
Apr,21.9,2011,Indonesia,IDN,spring
May,21.5,2011,Indonesia,IDN,spring
Jun,21.4,2011,Indonesia,IDN,summer
Jul,21.1,2011,Indonesia,IDN,summer
Aug,20.9,2011,Indonesia,IDN,summer
Sep,21.1,2011,Indonesia,IDN,autumn
Oct,21.4,2011,Indonesia,IDN,autumn
Nov,21.7,2011,Indonesia,IDN,autumn
Dec,22.0,2011,Indonesia,IDN,winter
Jan,21.6,2012,Indonesia,IDN,winter
Feb,21.7,2012,Indonesia,IDN,winter
Mar,21.6,2012,Indonesia,IDN,spring
Apr,21.8,2012,Indonesia,IDN,spring
May,21.8,2012,Indonesia,IDN,spring
Jun,21.4,2012,Indonesia,IDN,summer
Jul,20.9,2012,Indonesia,IDN,summer
Aug,21.0,2012,Indonesia,IDN,summer
Sep,21.3,2012,Indonesia,IDN,autumn
Oct,21.5,2012,Indonesia,IDN,autumn
Nov,21.8,2012,Indonesia,IDN,autumn
Dec,22.0,2012,Indonesia,IDN,winter
Jan,21.8,2013,Indonesia,IDN,winter
Feb,21.8,2013,Indonesia,IDN,winter
Mar,21.9,2013,Indonesia,IDN,spring
Apr,21.9,2013,Indonesia,IDN,spring
May,21.8,2013,Indonesia,IDN,spring
Jun,21.6,2013,Indonesia,IDN,summer
Jul,21.1,2013,Indonesia,IDN,summer
Aug,21.0,2013,Indonesia,IDN,summer
Sep,21.0,2013,Indonesia,IDN,autumn
Oct,21.5,2013,Indonesia,IDN,autumn
Nov,21.5,2013,Indonesia,IDN,autumn
Dec,22.0,2013,Indonesia,IDN,winter
Jan,21.3,2014,Indonesia,IDN,winter
Feb,21.3,2014,Indonesia,IDN,winter
Mar,21.7,2014,Indonesia,IDN,spring
Apr,22.1,2014,Indonesia,IDN,spring
May,21.9,2014,Indonesia,IDN,spring
Jun,21.8,2014,Indonesia,IDN,summer
Jul,21.0,2014,Indonesia,IDN,summer
Aug,20.9,2014,Indonesia,IDN,summer
Sep,21.1,2014,Indonesia,IDN,autumn
Oct,21.6,2014,Indonesia,IDN,autumn
Nov,21.8,2014,Indonesia,IDN,autumn
Dec,21.9,2014,Indonesia,IDN,winter
Jan,21.5,2015,Indonesia,IDN,winter
Feb,21.4,2015,Indonesia,IDN,winter
Mar,21.6,2015,Indonesia,IDN,spring
Apr,22.1,2015,Indonesia,IDN,spring
May,21.9,2015,Indonesia,IDN,spring
Jun,21.6,2015,Indonesia,IDN,summer
Jul,21.3,2015,Indonesia,IDN,summer
Aug,21.0,2015,Indonesia,IDN,summer
Sep,21.4,2015,Indonesia,IDN,autumn
Oct,21.8,2015,Indonesia,IDN,autumn
Nov,21.8,2015,Indonesia,IDN,autumn
Dec,22.1,2015,Indonesia,IDN,winter
Jan,21.8,2016,Indonesia,IDN,winter
Feb,22.1,2016,Indonesia,IDN,winter
Mar,22.2,2016,Indonesia,IDN,spring
Apr,22.3,2016,Indonesia,IDN,spring
May,22.0,2016,Indonesia,IDN,spring
Jun,21.4,2016,Indonesia,IDN,summer
Jul,21.3,2016,Indonesia,IDN,summer
Aug,21.5,2016,Indonesia,IDN,summer
Sep,21.5,2016,Indonesia,IDN,autumn
Oct,21.7,2016,Indonesia,IDN,autumn
Nov,21.8,2016,Indonesia,IDN,autumn
Dec,21.9,2016,Indonesia,IDN,winter
Jan,21.8,2017,Indonesia,IDN,winter
Feb,21.7,2017,Indonesia,IDN,winter
Mar,21.7,2017,Indonesia,IDN,spring
Apr,22.0,2017,Indonesia,IDN,spring
May,21.9,2017,Indonesia,IDN,spring
Jun,21.3,2017,Indonesia,IDN,summer
Jul,21.2,2017,Indonesia,IDN,summer
Aug,20.9,2017,Indonesia,IDN,summer
Sep,21.2,2017,Indonesia,IDN,autumn
Oct,21.8,2017,Indonesia,IDN,autumn
Nov,21.5,2017,Indonesia,IDN,autumn
Dec,21.8,2017,Indonesia,IDN,winter
Jan,21.4,2018,Indonesia,IDN,winter
Feb,21.4,2018,Indonesia,IDN,winter
Mar,21.7,2018,Indonesia,IDN,spring
Apr,21.7,2018,Indonesia,IDN,spring
May,21.5,2018,Indonesia,IDN,spring
Jun,21.2,2018,Indonesia,IDN,summer
Jul,21.2,2018,Indonesia,IDN,summer
Aug,21.2,2018,Indonesia,IDN,summer
Sep,21.1,2018,Indonesia,IDN,autumn
Oct,21.5,2018,Indonesia,IDN,autumn
Nov,21.8,2018,Indonesia,IDN,autumn
Dec,21.8,2018,Indonesia,IDN,winter
Jan,21.9,2019,Indonesia,IDN,winter
Feb,21.7,2019,Indonesia,IDN,winter
Mar,22.0,2019,Indonesia,IDN,spring
Apr,22.3,2019,Indonesia,IDN,spring
May,22.1,2019,Indonesia,IDN,spring
Jun,21.3,2019,Indonesia,IDN,summer
Jul,20.8,2019,Indonesia,IDN,summer
Aug,21.2,2019,Indonesia,IDN,summer
Sep,21.3,2019,Indonesia,IDN,autumn
Oct,21.5,2019,Indonesia,IDN,autumn
Nov,21.9,2019,Indonesia,IDN,autumn
Dec,21.8,2019,Indonesia,IDN,winter
Jan,21.8,2020,Indonesia,IDN,winter
Feb,21.9,2020,Indonesia,IDN,winter
Mar,22.1,2020,Indonesia,IDN,spring
Apr,22.1,2020,Indonesia,IDN,spring
May,22.2,2020,Indonesia,IDN,spring
Jun,21.4,2020,Indonesia,IDN,summer
Jul,21.0,2020,Indonesia,IDN,summer
Aug,21.4,2020,Indonesia,IDN,summer
Sep,21.2,2020,Indonesia,IDN,autumn
Oct,21.6,2020,Indonesia,IDN,autumn
Nov,21.6,2020,Indonesia,IDN,autumn
Dec,21.7,2020,Indonesia,IDN,winter
