month,tasmin,year,country,iso3,season
Aug,17.7,1992,Brazil,BRA,winter
Sep,18.7,1992,Brazil,BRA,spring
Oct,20.0,1992,Brazil,BRA,spring
Nov,20.2,1992,Brazil,BRA,spring
Dec,20.5,1992,Brazil,BRA,summer
Jan,20.9,1993,Brazil,BRA,summer
Feb,20.5,1993,Brazil,BRA,summer
Mar,20.9,1993,Brazil,BRA,autumn
Apr,20.4,1993,Brazil,BRA,autumn
May,19.3,1993,Brazil,BRA,autumn
Jun,18.0,1993,Brazil,BRA,winter
Jul,17.4,1993,Brazil,BRA,winter
Aug,17.7,1993,Brazil,BRA,winter
Sep,19.2,1993,Brazil,BRA,spring
Oct,20.5,1993,Brazil,BRA,spring
Nov,20.7,1993,Brazil,BRA,spring
Dec,20.9,1993,Brazil,BRA,summer
Jan,20.7,1994,Brazil,BRA,summer
Feb,21.0,1994,Brazil,BRA,summer
Mar,20.6,1994,Brazil,BRA,autumn
Apr,20.4,1994,Brazil,BRA,autumn
May,19.9,1994,Brazil,BRA,autumn
Jun,18.1,1994,Brazil,BRA,winter
Jul,17.2,1994,Brazil,BRA,winter
Aug,18.0,1994,Brazil,BRA,winter
Sep,19.6,1994,Brazil,BRA,spring
Oct,20.6,1994,Brazil,BRA,spring
Nov,20.8,1994,Brazil,BRA,spring
Dec,21.0,1994,Brazil,BRA,summer
Jan,21.3,1995,Brazil,BRA,summer
Feb,21.1,1995,Brazil,BRA,summer
Mar,21.1,1995,Brazil,BRA,autumn
Apr,20.2,1995,Brazil,BRA,autumn
May,19.1,1995,Brazil,BRA,autumn
Jun,18.2,1995,Brazil,BRA,winter
Jul,18.2,1995,Brazil,BRA,winter
Aug,18.7,1995,Brazil,BRA,winter
Sep,19.8,1995,Brazil,BRA,spring
Oct,20.5,1995,Brazil,BRA,spring
Nov,20.8,1995,Brazil,BRA,spring
Dec,20.9,1995,Brazil,BRA,summer
Jan,21.2,1996,Brazil,BRA,summer
Feb,21.3,1996,Brazil,BRA,summer
Mar,20.9,1996,Brazil,BRA,autumn
Apr,20.4,1996,Brazil,BRA,autumn
May,19.4,1996,Brazil,BRA,autumn
Jun,17.4,1996,Brazil,BRA,winter
Jul,17.4,1996,Brazil,BRA,winter
Aug,18.4,1996,Brazil,BRA,winter
Sep,19.2,1996,Brazil,BRA,spring
Oct,20.4,1996,Brazil,BRA,spring
Nov,20.6,1996,Brazil,BRA,spring
Dec,21.3,1996,Brazil,BRA,summer
Jan,21.1,1997,Brazil,BRA,summer
Feb,21.1,1997,Brazil,BRA,summer
Mar,20.7,1997,Brazil,BRA,autumn
Apr,20.3,1997,Brazil,BRA,autumn
May,19.2,1997,Brazil,BRA,autumn
Jun,18.1,1997,Brazil,BRA,winter
Jul,18.2,1997,Brazil,BRA,winter
Aug,18.4,1997,Brazil,BRA,winter
Sep,20.0,1997,Brazil,BRA,spring
Oct,21.2,1997,Brazil,BRA,spring
Nov,21.5,1997,Brazil,BRA,spring
Dec,21.5,1997,Brazil,BRA,summer
Jan,21.9,1998,Brazil,BRA,summer
Feb,22.0,1998,Brazil,BRA,summer
Mar,21.5,1998,Brazil,BRA,autumn
Apr,21.5,1998,Brazil,BRA,autumn
May,19.7,1998,Brazil,BRA,autumn
Jun,18.2,1998,Brazil,BRA,winter
Jul,18.5,1998,Brazil,BRA,winter
Aug,19.0,1998,Brazil,BRA,winter
Sep,19.7,1998,Brazil,BRA,spring
Oct,20.7,1998,Brazil,BRA,spring
Nov,20.8,1998,Brazil,BRA,spring
Dec,21.2,1998,Brazil,BRA,summer
Jan,21.2,1999,Brazil,BRA,summer
Feb,21.3,1999,Brazil,BRA,summer
Mar,21.2,1999,Brazil,BRA,autumn
Apr,20.3,1999,Brazil,BRA,autumn
May,18.8,1999,Brazil,BRA,autumn
Jun,18.1,1999,Brazil,BRA,winter
Jul,17.7,1999,Brazil,BRA,winter
Aug,18.0,1999,Brazil,BRA,winter
Sep,19.7,1999,Brazil,BRA,spring
Oct,20.3,1999,Brazil,BRA,spring
Nov,20.5,1999,Brazil,BRA,spring
Dec,21.1,1999,Brazil,BRA,summer
Jan,21.1,2000,Brazil,BRA,summer
Feb,20.9,2000,Brazil,BRA,summer
Mar,20.7,2000,Brazil,BRA,autumn
Apr,20.5,2000,Brazil,BRA,autumn
May,19.4,2000,Brazil,BRA,autumn
Jun,18.4,2000,Brazil,BRA,winter
Jul,16.8,2000,Brazil,BRA,winter
Aug,18.5,2000,Brazil,BRA,winter
Sep,19.2,2000,Brazil,BRA,spring
Oct,20.9,2000,Brazil,BRA,spring
Nov,20.7,2000,Brazil,BRA,spring
Dec,21.0,2000,Brazil,BRA,summer
Jan,21.1,2001,Brazil,BRA,summer
Feb,21.3,2001,Brazil,BRA,summer
Mar,21.3,2001,Brazil,BRA,autumn
Apr,21.0,2001,Brazil,BRA,autumn
May,19.5,2001,Brazil,BRA,autumn
Jun,17.6,2001,Brazil,BRA,winter
Jul,18.2,2001,Brazil,BRA,winter
Aug,18.8,2001,Brazil,BRA,winter
Sep,19.8,2001,Brazil,BRA,spring
Oct,20.6,2001,Brazil,BRA,spring
Nov,21.1,2001,Brazil,BRA,spring
Dec,21.2,2001,Brazil,BRA,summer
Jan,21.2,2002,Brazil,BRA,summer
Feb,21.2,2002,Brazil,BRA,summer
Mar,21.6,2002,Brazil,BRA,autumn
Apr,21.2,2002,Brazil,BRA,autumn
May,20.1,2002,Brazil,BRA,autumn
Jun,18.4,2002,Brazil,BRA,winter
Jul,18.2,2002,Brazil,BRA,winter
Aug,18.9,2002,Brazil,BRA,winter
Sep,19.6,2002,Brazil,BRA,spring
Oct,21.4,2002,Brazil,BRA,spring
Nov,21.2,2002,Brazil,BRA,spring
Dec,21.5,2002,Brazil,BRA,summer
Jan,21.6,2003,Brazil,BRA,summer
Feb,21.6,2003,Brazil,BRA,summer
Mar,21.3,2003,Brazil,BRA,autumn
Apr,20.8,2003,Brazil,BRA,autumn
May,19.6,2003,Brazil,BRA,autumn
Jun,19.0,2003,Brazil,BRA,winter
Jul,17.8,2003,Brazil,BRA,winter
Aug,17.8,2003,Brazil,BRA,winter
Sep,19.4,2003,Brazil,BRA,spring
Oct,20.6,2003,Brazil,BRA,spring
Nov,21.0,2003,Brazil,BRA,spring
Dec,21.6,2003,Brazil,BRA,summer
Jan,21.4,2004,Brazil,BRA,summer
Feb,20.9,2004,Brazil,BRA,summer
Mar,21.3,2004,Brazil,BRA,autumn
Apr,21.2,2004,Brazil,BRA,autumn
May,19.3,2004,Brazil,BRA,autumn
Jun,18.3,2004,Brazil,BRA,winter
Jul,17.5,2004,Brazil,BRA,winter
Aug,18.3,2004,Brazil,BRA,winter
Sep,20.3,2004,Brazil,BRA,spring
Oct,20.8,2004,Brazil,BRA,spring
Nov,21.2,2004,Brazil,BRA,spring
Dec,21.3,2004,Brazil,BRA,summer
Jan,21.8,2005,Brazil,BRA,summer
Feb,21.6,2005,Brazil,BRA,summer
Mar,21.4,2005,Brazil,BRA,autumn
Apr,21.2,2005,Brazil,BRA,autumn
May,20.0,2005,Brazil,BRA,autumn
Jun,18.9,2005,Brazil,BRA,winter
Jul,17.7,2005,Brazil,BRA,winter
Aug,19.1,2005,Brazil,BRA,winter
Sep,19.3,2005,Brazil,BRA,spring
Oct,21.1,2005,Brazil,BRA,spring
Nov,21.3,2005,Brazil,BRA,spring
Dec,21.0,2005,Brazil,BRA,summer
Jan,21.8,2006,Brazil,BRA,summer
Feb,21.4,2006,Brazil,BRA,summer
Mar,21.3,2006,Brazil,BRA,autumn
Apr,20.5,2006,Brazil,BRA,autumn
May,18.9,2006,Brazil,BRA,autumn
Jun,18.3,2006,Brazil,BRA,winter
Jul,18.2,2006,Brazil,BRA,winter
Aug,18.7,2006,Brazil,BRA,winter
Sep,19.5,2006,Brazil,BRA,spring
Oct,21.0,2006,Brazil,BRA,spring
Nov,20.9,2006,Brazil,BRA,spring
Dec,21.5,2006,Brazil,BRA,summer
Jan,21.8,2007,Brazil,BRA,summer
Feb,21.4,2007,Brazil,BRA,summer
Mar,21.5,2007,Brazil,BRA,autumn
Apr,21.1,2007,Brazil,BRA,autumn
May,19.2,2007,Brazil,BRA,autumn
Jun,18.6,2007,Brazil,BRA,winter
Jul,17.7,2007,Brazil,BRA,winter
Aug,18.3,2007,Brazil,BRA,winter
Sep,20.4,2007,Brazil,BRA,spring
Oct,21.1,2007,Brazil,BRA,spring
Nov,21.1,2007,Brazil,BRA,spring
Dec,21.2,2007,Brazil,BRA,summer
Jan,20.9,2008,Brazil,BRA,summer
Feb,21.0,2008,Brazil,BRA,summer
Mar,20.9,2008,Brazil,BRA,autumn
Apr,20.4,2008,Brazil,BRA,autumn
May,19.0,2008,Brazil,BRA,autumn
Jun,17.7,2008,Brazil,BRA,winter
Jul,18.1,2008,Brazil,BRA,winter
Aug,18.9,2008,Brazil,BRA,winter
Sep,19.6,2008,Brazil,BRA,spring
Oct,21.2,2008,Brazil,BRA,spring
Nov,21.2,2008,Brazil,BRA,spring
Dec,21.0,2008,Brazil,BRA,summer
Jan,21.1,2009,Brazil,BRA,summer
Feb,21.1,2009,Brazil,BRA,summer
Mar,21.3,2009,Brazil,BRA,autumn
Apr,20.6,2009,Brazil,BRA,autumn
May,19.6,2009,Brazil,BRA,autumn
Jun,17.8,2009,Brazil,BRA,winter
Jul,17.9,2009,Brazil,BRA,winter
Aug,18.7,2009,Brazil,BRA,winter
Sep,20.2,2009,Brazil,BRA,spring
Oct,20.8,2009,Brazil,BRA,spring
Nov,21.9,2009,Brazil,BRA,spring
Dec,21.3,2009,Brazil,BRA,summer
Jan,21.7,2010,Brazil,BRA,summer
Feb,22.3,2010,Brazil,BRA,summer
