month,tasmin,year,country,iso3,season
Aug,14.3,2009,Turkey,TUR,summer
Sep,10.9,2009,Turkey,TUR,autumn
Oct,8.3,2009,Turkey,TUR,autumn
Nov,2.3,2009,Turkey,TUR,autumn
Dec,0.8,2009,Turkey,TUR,winter
Jan,-1.3,2010,Turkey,TUR,winter
Feb,0.2,2010,Turkey,TUR,winter
Mar,2.0,2010,Turkey,TUR,spring
Apr,5.0,2010,Turkey,TUR,spring
May,9.3,2010,Turkey,TUR,spring
Jun,13.2,2010,Turkey,TUR,summer
Jul,16.4,2010,Turkey,TUR,summer
Aug,17.0,2010,Turkey,TUR,summer
Sep,13.3,2010,Turkey,TUR,autumn
Oct,8.3,2010,Turkey,TUR,autumn
Nov,3.7,2010,Turkey,TUR,autumn
Dec,0.5,2010,Turkey,TUR,winter
Jan,-2.9,2011,Turkey,TUR,winter
Feb,-2.9,2011,Turkey,TUR,winter
Mar,-0.1,2011,Turkey,TUR,spring
Apr,4.5,2011,Turkey,TUR,spring
May,8.2,2011,Turkey,TUR,spring
Jun,12.1,2011,Turkey,TUR,summer
Jul,16.0,2011,Turkey,TUR,summer
Aug,15.4,2011,Turkey,TUR,summer
Sep,12.2,2011,Turkey,TUR,autumn
Oct,5.8,2011,Turkey,TUR,autumn
Nov,-1.5,2011,Turkey,TUR,autumn
Dec,-2.9,2011,Turkey,TUR,winter
Jan,-4.7,2012,Turkey,TUR,winter
Feb,-6.5,2012,Turkey,TUR,winter
Mar,-2.1,2012,Turkey,TUR,spring
Apr,5.8,2012,Turkey,TUR,spring
May,9.5,2012,Turkey,TUR,spring
Jun,13.9,2012,Turkey,TUR,summer
Jul,16.6,2012,Turkey,TUR,summer
Aug,15.9,2012,Turkey,TUR,summer
Sep,12.9,2012,Turkey,TUR,autumn
Oct,9.2,2012,Turkey,TUR,autumn
Nov,4.6,2012,Turkey,TUR,autumn
Dec,-0.7,2012,Turkey,TUR,winter
Jan,-2.9,2013,Turkey,TUR,winter
Feb,-0.7,2013,Turkey,TUR,winter
Mar,1.5,2013,Turkey,TUR,spring
Apr,5.6,2013,Turkey,TUR,spring
May,11.0,2013,Turkey,TUR,spring
Jun,12.8,2013,Turkey,TUR,summer
Jul,15.2,2013,Turkey,TUR,summer
Aug,15.6,2013,Turkey,TUR,summer
Sep,11.2,2013,Turkey,TUR,autumn
Oct,4.8,2013,Turkey,TUR,autumn
Nov,2.9,2013,Turkey,TUR,autumn
Dec,-5.1,2013,Turkey,TUR,winter
Jan,-2.8,2014,Turkey,TUR,winter
Feb,-1.7,2014,Turkey,TUR,winter
Mar,1.7,2014,Turkey,TUR,spring
Apr,5.4,2014,Turkey,TUR,spring
May,9.0,2014,Turkey,TUR,spring
Jun,12.3,2014,Turkey,TUR,summer
Jul,15.9,2014,Turkey,TUR,summer
Aug,16.6,2014,Turkey,TUR,summer
Sep,12.2,2014,Turkey,TUR,autumn
Oct,7.7,2014,Turkey,TUR,autumn
Nov,2.0,2014,Turkey,TUR,autumn
Dec,1.2,2014,Turkey,TUR,winter
Jan,-3.7,2015,Turkey,TUR,winter
Feb,-1.8,2015,Turkey,TUR,winter
Mar,0.9,2015,Turkey,TUR,spring
Apr,3.4,2015,Turkey,TUR,spring
May,8.6,2015,Turkey,TUR,spring
Jun,11.8,2015,Turkey,TUR,summer
Jul,15.7,2015,Turkey,TUR,summer
Aug,14.7,2015,Turkey,TUR,summer
Sep,13.7,2015,Turkey,TUR,autumn
Oct,8.8,2015,Turkey,TUR,autumn
Nov,2.4,2015,Turkey,TUR,autumn
Dec,-3.6,2015,Turkey,TUR,winter
Jan,-4.1,2016,Turkey,TUR,winter
Feb,0.1,2016,Turkey,TUR,winter
Mar,1.6,2016,Turkey,TUR,spring
Apr,6.1,2016,Turkey,TUR,spring
May,8.7,2016,Turkey,TUR,spring
Jun,13.5,2016,Turkey,TUR,summer
Jul,15.9,2016,Turkey,TUR,summer
Aug,16.7,2016,Turkey,TUR,summer
Sep,11.5,2016,Turkey,TUR,autumn
Oct,7.2,2016,Turkey,TUR,autumn
Nov,0.4,2016,Turkey,TUR,autumn
Dec,-4.8,2016,Turkey,TUR,winter
Jan,-6.2,2017,Turkey,TUR,winter
Feb,-4.6,2017,Turkey,TUR,winter
Mar,1.1,2017,Turkey,TUR,spring
Apr,3.9,2017,Turkey,TUR,spring
May,8.6,2017,Turkey,TUR,spring
Jun,12.9,2017,Turkey,TUR,summer
Jul,16.3,2017,Turkey,TUR,summer
Aug,16.5,2017,Turkey,TUR,summer
Sep,13.1,2017,Turkey,TUR,autumn
Oct,6.6,2017,Turkey,TUR,autumn
Nov,2.0,2017,Turkey,TUR,autumn
Dec,-0.5,2017,Turkey,TUR,winter
Jan,-1.9,2018,Turkey,TUR,winter
Feb,0.0,2018,Turkey,TUR,winter
Mar,3.5,2018,Turkey,TUR,spring
Apr,6.3,2018,Turkey,TUR,spring
May,10.2,2018,Turkey,TUR,spring
Jun,13.0,2018,Turkey,TUR,summer
Jul,16.2,2018,Turkey,TUR,summer
Aug,16.2,2018,Turkey,TUR,summer
Sep,12.9,2018,Turkey,TUR,autumn
Oct,8.4,2018,Turkey,TUR,autumn
Nov,3.5,2018,Turkey,TUR,autumn
Dec,-0.3,2018,Turkey,TUR,winter
Jan,-2.8,2019,Turkey,TUR,winter
Feb,-1.7,2019,Turkey,TUR,winter
Mar,0.4,2019,Turkey,TUR,spring
Apr,4.0,2019,Turkey,TUR,spring
May,9.6,2019,Turkey,TUR,spring
Jun,14.1,2019,Turkey,TUR,summer
Jul,15.0,2019,Turkey,TUR,summer
Aug,16.1,2019,Turkey,TUR,summer
Sep,12.2,2019,Turkey,TUR,autumn
Oct,9.1,2019,Turkey,TUR,autumn
Nov,2.8,2019,Turkey,TUR,autumn
Dec,0.1,2019,Turkey,TUR,winter
Jan,-3.6,2020,Turkey,TUR,winter
Feb,-2.0,2020,Turkey,TUR,winter
Mar,2.3,2020,Turkey,TUR,spring
Apr,4.4,2020,Turkey,TUR,spring
May,8.7,2020,Turkey,TUR,spring
Jun,12.4,2020,Turkey,TUR,summer
Jul,16.5,2020,Turkey,TUR,summer
Aug,15.5,2020,Turkey,TUR,summer
Sep,14.3,2020,Turkey,TUR,autumn
Oct,9.3,2020,Turkey,TUR,autumn
Nov,2.2,2020,Turkey,TUR,autumn
Dec,-0.1,2020,Turkey,TUR,winter
