month,tas,year,country,iso3,season
May,14.5,2012,Germany,DEU,spring
Jun,15.9,2012,Germany,DEU,summer
Jul,17.8,2012,Germany,DEU,summer
Aug,19.1,2012,Germany,DEU,summer
Sep,14.4,2012,Germany,DEU,autumn
Oct,9.4,2012,Germany,DEU,autumn
Nov,5.7,2012,Germany,DEU,autumn
Dec,1.5,2012,Germany,DEU,winter
Jan,0.1,2013,Germany,DEU,winter
Feb,-0.6,2013,Germany,DEU,winter
Mar,0.7,2013,Germany,DEU,spring
Apr,8.7,2013,Germany,DEU,spring
May,12.1,2013,Germany,DEU,spring
Jun,16.0,2013,Germany,DEU,summer
Jul,19.9,2013,Germany,DEU,summer
Aug,18.6,2013,Germany,DEU,summer
Sep,13.8,2013,Germany,DEU,autumn
Oct,11.1,2013,Germany,DEU,autumn
Nov,4.9,2013,Germany,DEU,autumn
Dec,3.7,2013,Germany,DEU,winter
Jan,2.0,2014,Germany,DEU,winter
Feb,4.6,2014,Germany,DEU,winter
Mar,7.6,2014,Germany,DEU,spring
Apr,11.2,2014,Germany,DEU,spring
May,12.7,2014,Germany,DEU,spring
Jun,16.5,2014,Germany,DEU,summer
Jul,19.7,2014,Germany,DEU,summer
Aug,16.5,2014,Germany,DEU,summer
Sep,15.5,2014,Germany,DEU,autumn
Oct,12.3,2014,Germany,DEU,autumn
Nov,7.0,2014,Germany,DEU,autumn
Dec,2.6,2014,Germany,DEU,winter
Jan,2.1,2015,Germany,DEU,winter
Feb,1.3,2015,Germany,DEU,winter
Mar,5.7,2015,Germany,DEU,spring
Apr,9.0,2015,Germany,DEU,spring
May,12.7,2015,Germany,DEU,spring
Jun,16.2,2015,Germany,DEU,summer
Jul,19.8,2015,Germany,DEU,summer
Aug,20.3,2015,Germany,DEU,summer
Sep,13.6,2015,Germany,DEU,autumn
Oct,8.9,2015,Germany,DEU,autumn
Nov,7.8,2015,Germany,DEU,autumn
Dec,6.6,2015,Germany,DEU,winter
Jan,0.9,2016,Germany,DEU,winter
Feb,3.4,2016,Germany,DEU,winter
Mar,4.5,2016,Germany,DEU,spring
Apr,8.5,2016,Germany,DEU,spring
May,14.0,2016,Germany,DEU,spring
Jun,17.3,2016,Germany,DEU,summer
Jul,19.0,2016,Germany,DEU,summer
Aug,18.3,2016,Germany,DEU,summer
Sep,17.5,2016,Germany,DEU,autumn
Oct,8.7,2016,Germany,DEU,autumn
Nov,4.2,2016,Germany,DEU,autumn
Dec,2.7,2016,Germany,DEU,winter
Jan,-1.6,2017,Germany,DEU,winter
Feb,3.1,2017,Germany,DEU,winter
Mar,7.7,2017,Germany,DEU,spring
Apr,8.0,2017,Germany,DEU,spring
May,14.4,2017,Germany,DEU,spring
Jun,18.2,2017,Germany,DEU,summer
Jul,18.4,2017,Germany,DEU,summer
Aug,18.5,2017,Germany,DEU,summer
Sep,13.3,2017,Germany,DEU,autumn
Oct,11.5,2017,Germany,DEU,autumn
Nov,5.3,2017,Germany,DEU,autumn
Dec,2.5,2017,Germany,DEU,winter
Jan,3.5,2018,Germany,DEU,winter
Feb,-1.6,2018,Germany,DEU,winter
Mar,2.8,2018,Germany,DEU,spring
Apr,12.3,2018,Germany,DEU,spring
May,16.2,2018,Germany,DEU,spring
Jun,18.0,2018,Germany,DEU,summer
Jul,20.7,2018,Germany,DEU,summer
Aug,20.4,2018,Germany,DEU,summer
Sep,15.9,2018,Germany,DEU,autumn
Oct,11.3,2018,Germany,DEU,autumn
Nov,5.7,2018,Germany,DEU,autumn
Dec,3.7,2018,Germany,DEU,winter
Jan,0.4,2019,Germany,DEU,winter
Feb,4.6,2019,Germany,DEU,winter
Mar,7.0,2019,Germany,DEU,spring
Apr,10.0,2019,Germany,DEU,spring
May,11.3,2019,Germany,DEU,spring
Jun,19.0,2019,Germany,DEU,summer
Jul,19.3,2019,Germany,DEU,summer
Aug,19.7,2019,Germany,DEU,summer
Sep,14.8,2019,Germany,DEU,autumn
Oct,11.2,2019,Germany,DEU,autumn
Nov,5.5,2019,Germany,DEU,autumn
Dec,3.9,2019,Germany,DEU,winter
Jan,3.7,2020,Germany,DEU,winter
Feb,5.3,2020,Germany,DEU,winter
Mar,5.7,2020,Germany,DEU,spring
Apr,11.0,2020,Germany,DEU,spring
May,12.4,2020,Germany,DEU,spring
Jun,17.3,2020,Germany,DEU,summer
Jul,18.1,2020,Germany,DEU,summer
Aug,20.6,2020,Germany,DEU,summer
Sep,15.7,2020,Germany,DEU,autumn
Oct,10.5,2020,Germany,DEU,autumn
Nov,6.9,2020,Germany,DEU,autumn
Dec,3.2,2020,Germany,DEU,winter
