month,tas,year,country,iso3,season
Mar,3.9,2006,United Kingdom,GBR,spring
Apr,7.2,2006,United Kingdom,GBR,spring
May,10.6,2006,United Kingdom,GBR,spring
Jun,14.3,2006,United Kingdom,GBR,summer
Jul,17.2,2006,United Kingdom,GBR,summer
Aug,14.9,2006,United Kingdom,GBR,summer
Sep,14.8,2006,United Kingdom,GBR,autumn
Oct,11.6,2006,United Kingdom,GBR,autumn
Nov,7.2,2006,United Kingdom,GBR,autumn
Dec,5.4,2006,United Kingdom,GBR,winter
Jan,5.5,2007,United Kingdom,GBR,winter
Feb,5.0,2007,United Kingdom,GBR,winter
Mar,6.1,2007,United Kingdom,GBR,spring
Apr,9.8,2007,United Kingdom,GBR,spring
May,10.7,2007,United Kingdom,GBR,spring
Jun,13.7,2007,United Kingdom,GBR,summer
Jul,14.4,2007,United Kingdom,GBR,summer
Aug,14.4,2007,United Kingdom,GBR,summer
Sep,12.5,2007,United Kingdom,GBR,autumn
Oct,10.3,2007,United Kingdom,GBR,autumn
Nov,6.9,2007,United Kingdom,GBR,autumn
Dec,4.5,2007,United Kingdom,GBR,winter
Jan,5.0,2008,United Kingdom,GBR,winter
Feb,4.8,2008,United Kingdom,GBR,winter
Mar,5.1,2008,United Kingdom,GBR,spring
Apr,7.1,2008,United Kingdom,GBR,spring
May,12.1,2008,United Kingdom,GBR,spring
Jun,13.1,2008,United Kingdom,GBR,summer
Jul,15.3,2008,United Kingdom,GBR,summer
Aug,15.2,2008,United Kingdom,GBR,summer
Sep,12.4,2008,United Kingdom,GBR,autumn
Oct,8.6,2008,United Kingdom,GBR,autumn
Nov,6.1,2008,United Kingdom,GBR,autumn
Dec,3.2,2008,United Kingdom,GBR,winter
Jan,2.7,2009,United Kingdom,GBR,winter
Feb,3.5,2009,United Kingdom,GBR,winter
Mar,5.8,2009,United Kingdom,GBR,spring
Apr,8.6,2009,United Kingdom,GBR,spring
May,10.8,2009,United Kingdom,GBR,spring
Jun,13.7,2009,United Kingdom,GBR,summer
Jul,15.3,2009,United Kingdom,GBR,summer
Aug,15.4,2009,United Kingdom,GBR,summer
Sep,13.0,2009,United Kingdom,GBR,autumn
Oct,10.4,2009,United Kingdom,GBR,autumn
Nov,7.2,2009,United Kingdom,GBR,autumn
Dec,2.7,2009,United Kingdom,GBR,winter
Jan,1.0,2010,United Kingdom,GBR,winter
Feb,1.7,2010,United Kingdom,GBR,winter
Mar,4.9,2010,United Kingdom,GBR,spring
Apr,7.7,2010,United Kingdom,GBR,spring
May,9.6,2010,United Kingdom,GBR,spring
Jun,14.1,2010,United Kingdom,GBR,summer
Jul,15.6,2010,United Kingdom,GBR,summer
Aug,14.3,2010,United Kingdom,GBR,summer
Sep,12.8,2010,United Kingdom,GBR,autumn
Oct,9.5,2010,United Kingdom,GBR,autumn
Nov,4.5,2010,United Kingdom,GBR,autumn
Dec,0.1,2010,United Kingdom,GBR,winter
Jan,2.9,2011,United Kingdom,GBR,winter
Feb,5.0,2011,United Kingdom,GBR,winter
Mar,5.6,2011,United Kingdom,GBR,spring
Apr,9.7,2011,United Kingdom,GBR,spring
May,11.1,2011,United Kingdom,GBR,spring
Jun,12.7,2011,United Kingdom,GBR,summer
Jul,14.0,2011,United Kingdom,GBR,summer
Aug,14.0,2011,United Kingdom,GBR,summer
Sep,13.5,2011,United Kingdom,GBR,autumn
Oct,10.8,2011,United Kingdom,GBR,autumn
Nov,8.4,2011,United Kingdom,GBR,autumn
Dec,4.8,2011,United Kingdom,GBR,winter
Jan,4.5,2012,United Kingdom,GBR,winter
Feb,4.1,2012,United Kingdom,GBR,winter
Mar,7.5,2012,United Kingdom,GBR,spring
Apr,6.4,2012,United Kingdom,GBR,spring
May,10.4,2012,United Kingdom,GBR,spring
Jun,12.4,2012,United Kingdom,GBR,summer
Jul,14.0,2012,United Kingdom,GBR,summer
Aug,15.4,2012,United Kingdom,GBR,summer
Sep,12.0,2012,United Kingdom,GBR,autumn
Oct,8.4,2012,United Kingdom,GBR,autumn
Nov,5.7,2012,United Kingdom,GBR,autumn
Dec,4.0,2012,United Kingdom,GBR,winter
Jan,3.3,2013,United Kingdom,GBR,winter
Feb,2.6,2013,United Kingdom,GBR,winter
Mar,2.4,2013,United Kingdom,GBR,spring
Apr,6.3,2013,United Kingdom,GBR,spring
May,9.4,2013,United Kingdom,GBR,spring
Jun,12.9,2013,United Kingdom,GBR,summer
Jul,16.7,2013,United Kingdom,GBR,summer
Aug,15.5,2013,United Kingdom,GBR,summer
Sep,12.8,2013,United Kingdom,GBR,autumn
Oct,11.1,2013,United Kingdom,GBR,autumn
Nov,5.6,2013,United Kingdom,GBR,autumn
Dec,5.6,2013,United Kingdom,GBR,winter
Jan,4.6,2014,United Kingdom,GBR,winter
Feb,4.9,2014,United Kingdom,GBR,winter
Mar,6.5,2014,United Kingdom,GBR,spring
Apr,9.1,2014,United Kingdom,GBR,spring
May,11.1,2014,United Kingdom,GBR,spring
Jun,14.1,2014,United Kingdom,GBR,summer
Jul,16.3,2014,United Kingdom,GBR,summer
Aug,14.1,2014,United Kingdom,GBR,summer
Sep,13.8,2014,United Kingdom,GBR,autumn
Oct,10.9,2014,United Kingdom,GBR,autumn
Nov,7.5,2014,United Kingdom,GBR,autumn
Dec,4.3,2014,United Kingdom,GBR,winter
Jan,3.7,2015,United Kingdom,GBR,winter
Feb,3.4,2015,United Kingdom,GBR,winter
Mar,5.3,2015,United Kingdom,GBR,spring
Apr,7.6,2015,United Kingdom,GBR,spring
May,9.6,2015,United Kingdom,GBR,spring
Jun,12.7,2015,United Kingdom,GBR,summer
Jul,14.4,2015,United Kingdom,GBR,summer
Aug,14.7,2015,United Kingdom,GBR,summer
Sep,11.9,2015,United Kingdom,GBR,autumn
Oct,9.8,2015,United Kingdom,GBR,autumn
Nov,8.0,2015,United Kingdom,GBR,autumn
Dec,7.0,2015,United Kingdom,GBR,winter
Jan,4.5,2016,United Kingdom,GBR,winter
Feb,3.6,2016,United Kingdom,GBR,winter
Mar,5.3,2016,United Kingdom,GBR,spring
Apr,6.4,2016,United Kingdom,GBR,spring
May,11.2,2016,United Kingdom,GBR,spring
Jun,13.9,2016,United Kingdom,GBR,summer
Jul,15.3,2016,United Kingdom,GBR,summer
Aug,15.5,2016,United Kingdom,GBR,summer
Sep,14.2,2016,United Kingdom,GBR,autumn
Oct,9.7,2016,United Kingdom,GBR,autumn
Nov,5.0,2016,United Kingdom,GBR,autumn
Dec,5.7,2016,United Kingdom,GBR,winter
Jan,3.9,2017,United Kingdom,GBR,winter
Feb,4.9,2017,United Kingdom,GBR,winter
Mar,7.1,2017,United Kingdom,GBR,spring
Apr,7.8,2017,United Kingdom,GBR,spring
May,12.0,2017,United Kingdom,GBR,spring
Jun,14.4,2017,United Kingdom,GBR,summer
Jul,15.1,2017,United Kingdom,GBR,summer
Aug,14.7,2017,United Kingdom,GBR,summer
Sep,12.4,2017,United Kingdom,GBR,autumn
Oct,11.0,2017,United Kingdom,GBR,autumn
Nov,5.8,2017,United Kingdom,GBR,autumn
Dec,4.2,2017,United Kingdom,GBR,winter
Jan,4.0,2018,United Kingdom,GBR,winter
Feb,2.1,2018,United Kingdom,GBR,winter
Mar,3.7,2018,United Kingdom,GBR,spring
Apr,8.3,2018,United Kingdom,GBR,spring
May,11.9,2018,United Kingdom,GBR,spring
Jun,14.7,2018,United Kingdom,GBR,summer
Jul,16.8,2018,United Kingdom,GBR,summer
Aug,15.3,2018,United Kingdom,GBR,summer
Sep,12.3,2018,United Kingdom,GBR,autumn
Oct,9.6,2018,United Kingdom,GBR,autumn
Nov,7.0,2018,United Kingdom,GBR,autumn
Dec,5.9,2018,United Kingdom,GBR,winter
Jan,3.7,2019,United Kingdom,GBR,winter
Feb,5.8,2019,United Kingdom,GBR,winter
Mar,6.6,2019,United Kingdom,GBR,spring
Apr,8.4,2019,United Kingdom,GBR,spring
May,9.9,2019,United Kingdom,GBR,spring
Jun,13.4,2019,United Kingdom,GBR,summer
Jul,16.2,2019,United Kingdom,GBR,summer
Aug,15.7,2019,United Kingdom,GBR,summer
Sep,13.0,2019,United Kingdom,GBR,autumn
Oct,9.2,2019,United Kingdom,GBR,autumn
Nov,5.4,2019,United Kingdom,GBR,autumn
Dec,5.1,2019,United Kingdom,GBR,winter
Jan,5.4,2020,United Kingdom,GBR,winter
Feb,4.9,2020,United Kingdom,GBR,winter
Mar,5.5,2020,United Kingdom,GBR,spring
Apr,8.8,2020,United Kingdom,GBR,spring
May,11.2,2020,United Kingdom,GBR,spring
Jun,13.9,2020,United Kingdom,GBR,summer
Jul,14.4,2020,United Kingdom,GBR,summer
Aug,15.8,2020,United Kingdom,GBR,summer
Sep,12.9,2020,United Kingdom,GBR,autumn
Oct,9.4,2020,United Kingdom,GBR,autumn
Nov,7.6,2020,United Kingdom,GBR,autumn
Dec,4.4,2020,United Kingdom,GBR,winter
