month,tasmax,year,country,iso3,season
Aug,30.9,1996,Brazil,BRA,winter
Sep,30.9,1996,Brazil,BRA,spring
Oct,31.5,1996,Brazil,BRA,spring
Nov,30.9,1996,Brazil,BRA,spring
Dec,31.1,1996,Brazil,BRA,summer
Jan,30.6,1997,Brazil,BRA,summer
Feb,30.7,1997,Brazil,BRA,summer
Mar,30.2,1997,Brazil,BRA,autumn
Apr,30.0,1997,Brazil,BRA,autumn
May,29.5,1997,Brazil,BRA,autumn
Jun,29.4,1997,Brazil,BRA,winter
Jul,30.3,1997,Brazil,BRA,winter
Aug,31.0,1997,Brazil,BRA,winter
Sep,31.9,1997,Brazil,BRA,spring
Oct,32.5,1997,Brazil,BRA,spring
Nov,31.9,1997,Brazil,BRA,spring
Dec,31.3,1997,Brazil,BRA,summer
Jan,31.5,1998,Brazil,BRA,summer
Feb,31.6,1998,Brazil,BRA,summer
Mar,31.0,1998,Brazil,BRA,autumn
Apr,31.2,1998,Brazil,BRA,autumn
May,30.0,1998,Brazil,BRA,autumn
Jun,29.6,1998,Brazil,BRA,winter
Jul,30.6,1998,Brazil,BRA,winter
Aug,31.7,1998,Brazil,BRA,winter
Sep,31.7,1998,Brazil,BRA,spring
Oct,32.1,1998,Brazil,BRA,spring
Nov,31.3,1998,Brazil,BRA,spring
Dec,31.1,1998,Brazil,BRA,summer
Jan,30.9,1999,Brazil,BRA,summer
Feb,30.9,1999,Brazil,BRA,summer
Mar,30.7,1999,Brazil,BRA,autumn
Apr,30.0,1999,Brazil,BRA,autumn
May,29.2,1999,Brazil,BRA,autumn
Jun,29.4,1999,Brazil,BRA,winter
Jul,29.9,1999,Brazil,BRA,winter
Aug,30.8,1999,Brazil,BRA,winter
Sep,31.8,1999,Brazil,BRA,spring
Oct,31.7,1999,Brazil,BRA,spring
Nov,31.1,1999,Brazil,BRA,spring
Dec,31.0,1999,Brazil,BRA,summer
Jan,30.7,2000,Brazil,BRA,summer
Feb,30.6,2000,Brazil,BRA,summer
Mar,30.4,2000,Brazil,BRA,autumn
Apr,30.2,2000,Brazil,BRA,autumn
May,29.8,2000,Brazil,BRA,autumn
Jun,29.6,2000,Brazil,BRA,winter
