month,tasmax,year,country,iso3,season
Feb,30.0,2008,Indonesia,IDN,winter
Mar,30.2,2008,Indonesia,IDN,spring
Apr,30.6,2008,Indonesia,IDN,spring
May,30.9,2008,Indonesia,IDN,spring
Jun,30.4,2008,Indonesia,IDN,summer
Jul,30.1,2008,Indonesia,IDN,summer
Aug,30.5,2008,Indonesia,IDN,summer
Sep,31.0,2008,Indonesia,IDN,autumn
Oct,31.2,2008,Indonesia,IDN,autumn
Nov,31.0,2008,Indonesia,IDN,autumn
Dec,30.6,2008,Indonesia,IDN,winter
Jan,30.0,2009,Indonesia,IDN,winter
Feb,30.2,2009,Indonesia,IDN,winter
Mar,30.6,2009,Indonesia,IDN,spring
Apr,31.2,2009,Indonesia,IDN,spring
May,31.1,2009,Indonesia,IDN,spring
Jun,31.0,2009,Indonesia,IDN,summer
Jul,30.7,2009,Indonesia,IDN,summer
Aug,30.9,2009,Indonesia,IDN,summer
Sep,31.3,2009,Indonesia,IDN,autumn
Oct,31.4,2009,Indonesia,IDN,autumn
Nov,31.3,2009,Indonesia,IDN,autumn
Dec,30.8,2009,Indonesia,IDN,winter
Jan,30.4,2010,Indonesia,IDN,winter
Feb,31.0,2010,Indonesia,IDN,winter
Mar,31.1,2010,Indonesia,IDN,spring
Apr,31.2,2010,Indonesia,IDN,spring
May,31.4,2010,Indonesia,IDN,spring
Jun,30.8,2010,Indonesia,IDN,summer
Jul,30.3,2010,Indonesia,IDN,summer
Aug,30.8,2010,Indonesia,IDN,summer
Sep,30.9,2010,Indonesia,IDN,autumn
Oct,31.3,2010,Indonesia,IDN,autumn
Nov,31.2,2010,Indonesia,IDN,autumn
Dec,30.6,2010,Indonesia,IDN,winter
Jan,30.2,2011,Indonesia,IDN,winter
Feb,30.5,2011,Indonesia,IDN,winter
Mar,30.6,2011,Indonesia,IDN,spring
Apr,30.8,2011,Indonesia,IDN,spring
May,30.9,2011,Indonesia,IDN,spring
Jun,30.6,2011,Indonesia,IDN,summer
Jul,30.5,2011,Indonesia,IDN,summer
Aug,30.7,2011,Indonesia,IDN,summer
Sep,30.9,2011,Indonesia,IDN,autumn
Oct,31.2,2011,Indonesia,IDN,autumn
Nov,31.2,2011,Indonesia,IDN,autumn
Dec,30.9,2011,Indonesia,IDN,winter
Jan,30.5,2012,Indonesia,IDN,winter
Feb,30.8,2012,Indonesia,IDN,winter
Mar,30.7,2012,Indonesia,IDN,spring
Apr,31.0,2012,Indonesia,IDN,spring
May,31.2,2012,Indonesia,IDN,spring
Jun,31.0,2012,Indonesia,IDN,summer
Jul,30.3,2012,Indonesia,IDN,summer
Aug,30.7,2012,Indonesia,IDN,summer
Sep,31.1,2012,Indonesia,IDN,autumn
Oct,31.5,2012,Indonesia,IDN,autumn
Nov,31.2,2012,Indonesia,IDN,autumn
Dec,30.9,2012,Indonesia,IDN,winter
Jan,30.6,2013,Indonesia,IDN,winter
Feb,30.6,2013,Indonesia,IDN,winter
Mar,31.2,2013,Indonesia,IDN,spring
Apr,31.0,2013,Indonesia,IDN,spring
May,31.2,2013,Indonesia,IDN,spring
Jun,31.2,2013,Indonesia,IDN,summer
Jul,30.6,2013,Indonesia,IDN,summer
Aug,30.9,2013,Indonesia,IDN,summer
Sep,30.9,2013,Indonesia,IDN,autumn
Oct,31.4,2013,Indonesia,IDN,autumn
Nov,31.1,2013,Indonesia,IDN,autumn
Dec,30.7,2013,Indonesia,IDN,winter
Jan,29.9,2014,Indonesia,IDN,winter
Feb,30.6,2014,Indonesia,IDN,winter
Mar,31.0,2014,Indonesia,IDN,spring
Apr,31.3,2014,Indonesia,IDN,spring
May,31.1,2014,Indonesia,IDN,spring
Jun,31.2,2014,Indonesia,IDN,summer
Jul,30.8,2014,Indonesia,IDN,summer
Aug,30.5,2014,Indonesia,IDN,summer
Sep,31.3,2014,Indonesia,IDN,autumn
Oct,31.5,2014,Indonesia,IDN,autumn
Nov,31.5,2014,Indonesia,IDN,autumn
Dec,30.9,2014,Indonesia,IDN,winter
Jan,30.2,2015,Indonesia,IDN,winter
Feb,30.6,2015,Indonesia,IDN,winter
Mar,30.9,2015,Indonesia,IDN,spring
Apr,31.3,2015,Indonesia,IDN,spring
May,31.2,2015,Indonesia,IDN,spring
Jun,31.0,2015,Indonesia,IDN,summer
Jul,30.9,2015,Indonesia,IDN,summer
Aug,30.9,2015,Indonesia,IDN,summer
Sep,31.3,2015,Indonesia,IDN,autumn
Oct,31.7,2015,Indonesia,IDN,autumn
Nov,31.4,2015,Indonesia,IDN,autumn
Dec,31.1,2015,Indonesia,IDN,winter
Jan,30.8,2016,Indonesia,IDN,winter
Feb,30.9,2016,Indonesia,IDN,winter
Mar,31.2,2016,Indonesia,IDN,spring
Apr,31.5,2016,Indonesia,IDN,spring
May,31.4,2016,Indonesia,IDN,spring
Jun,30.8,2016,Indonesia,IDN,summer
Jul,30.6,2016,Indonesia,IDN,summer
Aug,31.2,2016,Indonesia,IDN,summer
Sep,31.2,2016,Indonesia,IDN,autumn
Oct,31.4,2016,Indonesia,IDN,autumn
Nov,31.1,2016,Indonesia,IDN,autumn
Dec,31.1,2016,Indonesia,IDN,winter
Jan,30.8,2017,Indonesia,IDN,winter
Feb,30.7,2017,Indonesia,IDN,winter
Mar,30.7,2017,Indonesia,IDN,spring
Apr,30.9,2017,Indonesia,IDN,spring
May,31.0,2017,Indonesia,IDN,spring
Jun,30.7,2017,Indonesia,IDN,summer
Jul,30.8,2017,Indonesia,IDN,summer
Aug,31.0,2017,Indonesia,IDN,summer
Sep,31.0,2017,Indonesia,IDN,autumn
Oct,31.5,2017,Indonesia,IDN,autumn
Nov,31.2,2017,Indonesia,IDN,autumn
Dec,31.1,2017,Indonesia,IDN,winter
Jan,30.4,2018,Indonesia,IDN,winter
Feb,30.6,2018,Indonesia,IDN,winter
Mar,31.1,2018,Indonesia,IDN,spring
Apr,31.5,2018,Indonesia,IDN,spring
May,31.1,2018,Indonesia,IDN,spring
Jun,30.7,2018,Indonesia,IDN,summer
Jul,30.9,2018,Indonesia,IDN,summer
Aug,31.2,2018,Indonesia,IDN,summer
Sep,30.9,2018,Indonesia,IDN,autumn
Oct,31.3,2018,Indonesia,IDN,autumn
Nov,31.2,2018,Indonesia,IDN,autumn
Dec,31.3,2018,Indonesia,IDN,winter
Jan,30.9,2019,Indonesia,IDN,winter
Feb,31.0,2019,Indonesia,IDN,winter
Mar,31.2,2019,Indonesia,IDN,spring
Apr,31.3,2019,Indonesia,IDN,spring
May,31.4,2019,Indonesia,IDN,spring
Jun,31.1,2019,Indonesia,IDN,summer
Jul,30.9,2019,Indonesia,IDN,summer
Aug,31.1,2019,Indonesia,IDN,summer
Sep,31.1,2019,Indonesia,IDN,autumn
Oct,31.4,2019,Indonesia,IDN,autumn
Nov,31.4,2019,Indonesia,IDN,autumn
Dec,31.1,2019,Indonesia,IDN,winter
Jan,31.4,2020,Indonesia,IDN,winter
Feb,31.2,2020,Indonesia,IDN,winter
Mar,31.2,2020,Indonesia,IDN,spring
Apr,31.4,2020,Indonesia,IDN,spring
May,31.4,2020,Indonesia,IDN,spring
Jun,30.7,2020,Indonesia,IDN,summer
Jul,30.8,2020,Indonesia,IDN,summer
Aug,31.1,2020,Indonesia,IDN,summer
Sep,31.0,2020,Indonesia,IDN,autumn
Oct,31.5,2020,Indonesia,IDN,autumn
Nov,31.3,2020,Indonesia,IDN,autumn
Dec,30.7,2020,Indonesia,IDN,winter
