month,tasmax,year,country,iso3,season
Mar,-7.1,2011,Russia,RUS,spring
Apr,2.4,2011,Russia,RUS,spring
May,10.3,2011,Russia,RUS,spring
Jun,18.4,2011,Russia,RUS,summer
Jul,21.2,2011,Russia,RUS,summer
Aug,17.7,2011,Russia,RUS,summer
Sep,10.5,2011,Russia,RUS,autumn
Oct,1.4,2011,Russia,RUS,autumn
Nov,-12.9,2011,Russia,RUS,autumn
Dec,-18.1,2011,Russia,RUS,winter
Jan,-21.6,2012,Russia,RUS,winter
Feb,-19.1,2012,Russia,RUS,winter
Mar,-11.2,2012,Russia,RUS,spring
Apr,1.4,2012,Russia,RUS,spring
May,10.4,2012,Russia,RUS,spring
Jun,19.0,2012,Russia,RUS,summer
Jul,21.8,2012,Russia,RUS,summer
Aug,17.4,2012,Russia,RUS,summer
Sep,11.7,2012,Russia,RUS,autumn
Oct,-0.0,2012,Russia,RUS,autumn
Nov,-12.0,2012,Russia,RUS,autumn
Dec,-22.0,2012,Russia,RUS,winter
Jan,-23.3,2013,Russia,RUS,winter
Feb,-19.5,2013,Russia,RUS,winter
Mar,-12.4,2013,Russia,RUS,spring
Apr,1.2,2013,Russia,RUS,spring
May,10.3,2013,Russia,RUS,spring
Jun,18.2,2013,Russia,RUS,summer
Jul,20.9,2013,Russia,RUS,summer
Aug,18.2,2013,Russia,RUS,summer
Sep,9.5,2013,Russia,RUS,autumn
Oct,-0.7,2013,Russia,RUS,autumn
Nov,-9.1,2013,Russia,RUS,autumn
Dec,-15.6,2013,Russia,RUS,winter
Jan,-23.6,2014,Russia,RUS,winter
Feb,-19.3,2014,Russia,RUS,winter
Mar,-6.7,2014,Russia,RUS,spring
Apr,2.5,2014,Russia,RUS,spring
May,10.1,2014,Russia,RUS,spring
Jun,17.4,2014,Russia,RUS,summer
Jul,20.3,2014,Russia,RUS,summer
Aug,18.7,2014,Russia,RUS,summer
Sep,10.3,2014,Russia,RUS,autumn
Oct,-1.4,2014,Russia,RUS,autumn
Nov,-12.6,2014,Russia,RUS,autumn
Dec,-18.2,2014,Russia,RUS,winter
Jan,-19.9,2015,Russia,RUS,winter
Feb,-15.3,2015,Russia,RUS,winter
Mar,-7.8,2015,Russia,RUS,spring
Apr,0.8,2015,Russia,RUS,spring
May,10.0,2015,Russia,RUS,spring
Jun,18.5,2015,Russia,RUS,summer
Jul,20.5,2015,Russia,RUS,summer
Aug,17.6,2015,Russia,RUS,summer
Sep,11.1,2015,Russia,RUS,autumn
Oct,-0.8,2015,Russia,RUS,autumn
Nov,-12.8,2015,Russia,RUS,autumn
Dec,-16.9,2015,Russia,RUS,winter
Jan,-20.4,2016,Russia,RUS,winter
Feb,-15.1,2016,Russia,RUS,winter
Mar,-7.6,2016,Russia,RUS,spring
Apr,2.3,2016,Russia,RUS,spring
May,9.7,2016,Russia,RUS,spring
Jun,18.8,2016,Russia,RUS,summer
Jul,21.5,2016,Russia,RUS,summer
Aug,18.9,2016,Russia,RUS,summer
Sep,12.1,2016,Russia,RUS,autumn
Oct,-1.4,2016,Russia,RUS,autumn
Nov,-14.5,2016,Russia,RUS,autumn
Dec,-19.9,2016,Russia,RUS,winter
Jan,-20.1,2017,Russia,RUS,winter
Feb,-16.5,2017,Russia,RUS,winter
Mar,-4.7,2017,Russia,RUS,spring
Apr,1.3,2017,Russia,RUS,spring
May,7.8,2017,Russia,RUS,spring
Jun,17.8,2017,Russia,RUS,summer
Jul,20.4,2017,Russia,RUS,summer
Aug,18.5,2017,Russia,RUS,summer
Sep,9.9,2017,Russia,RUS,autumn
Oct,-0.7,2017,Russia,RUS,autumn
Nov,-11.6,2017,Russia,RUS,autumn
Dec,-17.4,2017,Russia,RUS,winter
Jan,-20.4,2018,Russia,RUS,winter
Feb,-17.5,2018,Russia,RUS,winter
Mar,-11.2,2018,Russia,RUS,spring
Apr,1.2,2018,Russia,RUS,spring
May,8.8,2018,Russia,RUS,spring
Jun,18.4,2018,Russia,RUS,summer
Jul,20.8,2018,Russia,RUS,summer
Aug,18.7,2018,Russia,RUS,summer
Sep,11.8,2018,Russia,RUS,autumn
Oct,2.7,2018,Russia,RUS,autumn
Nov,-12.3,2018,Russia,RUS,autumn
Dec,-19.6,2018,Russia,RUS,winter
Jan,-20.3,2019,Russia,RUS,winter
Feb,-16.9,2019,Russia,RUS,winter
Mar,-6.4,2019,Russia,RUS,spring
Apr,1.7,2019,Russia,RUS,spring
May,9.7,2019,Russia,RUS,spring
Jun,18.7,2019,Russia,RUS,summer
Jul,20.6,2019,Russia,RUS,summer
Aug,18.5,2019,Russia,RUS,summer
Sep,11.1,2019,Russia,RUS,autumn
Oct,0.9,2019,Russia,RUS,autumn
Nov,-12.4,2019,Russia,RUS,autumn
Dec,-18.3,2019,Russia,RUS,winter
Jan,-17.0,2020,Russia,RUS,winter
Feb,-13.9,2020,Russia,RUS,winter
Mar,-5.9,2020,Russia,RUS,spring
Apr,3.2,2020,Russia,RUS,spring
May,10.9,2020,Russia,RUS,spring
Jun,18.5,2020,Russia,RUS,summer
Jul,21.2,2020,Russia,RUS,summer
Aug,18.6,2020,Russia,RUS,summer
Sep,12.7,2020,Russia,RUS,autumn
Oct,1.2,2020,Russia,RUS,autumn
Nov,-8.5,2020,Russia,RUS,autumn
Dec,-19.4,2020,Russia,RUS,winter
