month,rainfall_mm,year,country,iso3,season
Feb,25.8,2010,Philippines,PHL,winter
Mar,47.2,2010,Philippines,PHL,spring
Apr,123.9,2010,Philippines,PHL,spring
May,176.9,2010,Philippines,PHL,spring
Jun,195.0,2010,Philippines,PHL,summer
Jul,287.0,2010,Philippines,PHL,summer
Aug,314.4,2010,Philippines,PHL,summer
Sep,232.0,2010,Philippines,PHL,autumn
Oct,366.2,2010,Philippines,PHL,autumn
Nov,309.7,2010,Philippines,PHL,autumn
Dec,213.2,2010,Philippines,PHL,winter
Jan,122.0,2011,Philippines,PHL,winter
Feb,137.3,2011,Philippines,PHL,winter
Mar,158.6,2011,Philippines,PHL,spring
Apr,77.9,2011,Philippines,PHL,spring
May,319.0,2011,Philippines,PHL,spring
Jun,365.4,2011,Philippines,PHL,summer
Jul,313.8,2011,Philippines,PHL,summer
Aug,406.1,2011,Philippines,PHL,summer
Sep,351.1,2011,Philippines,PHL,autumn
Oct,282.9,2011,Philippines,PHL,autumn
Nov,266.4,2011,Philippines,PHL,autumn
Dec,332.1,2011,Philippines,PHL,winter
Jan,213.3,2012,Philippines,PHL,winter
Feb,183.8,2012,Philippines,PHL,winter
Mar,107.8,2012,Philippines,PHL,spring
Apr,118.4,2012,Philippines,PHL,spring
May,199.6,2012,Philippines,PHL,spring
Jun,283.1,2012,Philippines,PHL,summer
Jul,367.6,2012,Philippines,PHL,summer
Aug,302.9,2012,Philippines,PHL,summer
Sep,275.6,2012,Philippines,PHL,autumn
Oct,341.4,2012,Philippines,PHL,autumn
Nov,189.4,2012,Philippines,PHL,autumn
Dec,184.2,2012,Philippines,PHL,winter
Jan,144.9,2013,Philippines,PHL,winter
Feb,127.8,2013,Philippines,PHL,winter
Mar,96.9,2013,Philippines,PHL,spring
Apr,123.6,2013,Philippines,PHL,spring
May,162.1,2013,Philippines,PHL,spring
Jun,288.8,2013,Philippines,PHL,summer
Jul,292.8,2013,Philippines,PHL,summer
Aug,303.6,2013,Philippines,PHL,summer
Sep,286.8,2013,Philippines,PHL,autumn
Oct,271.5,2013,Philippines,PHL,autumn
Nov,250.1,2013,Philippines,PHL,autumn
Dec,185.8,2013,Philippines,PHL,winter
Jan,133.8,2014,Philippines,PHL,winter
Feb,80.3,2014,Philippines,PHL,winter
Mar,109.1,2014,Philippines,PHL,spring
Apr,80.3,2014,Philippines,PHL,spring
May,95.5,2014,Philippines,PHL,spring
Jun,225.2,2014,Philippines,PHL,summer
Jul,307.3,2014,Philippines,PHL,summer
Aug,255.7,2014,Philippines,PHL,summer
Sep,385.6,2014,Philippines,PHL,autumn
Oct,262.0,2014,Philippines,PHL,autumn
Nov,161.7,2014,Philippines,PHL,autumn
Dec,250.1,2014,Philippines,PHL,winter
Jan,165.7,2015,Philippines,PHL,winter
Feb,59.9,2015,Philippines,PHL,winter
Mar,41.8,2015,Philippines,PHL,spring
Apr,62.3,2015,Philippines,PHL,spring
May,90.1,2015,Philippines,PHL,spring
Jun,272.4,2015,Philippines,PHL,summer
Jul,285.4,2015,Philippines,PHL,summer
Aug,314.5,2015,Philippines,PHL,summer
Sep,301.8,2015,Philippines,PHL,autumn
Oct,274.5,2015,Philippines,PHL,autumn
Nov,161.5,2015,Philippines,PHL,autumn
Dec,223.2,2015,Philippines,PHL,winter
Jan,57.7,2016,Philippines,PHL,winter
Feb,88.2,2016,Philippines,PHL,winter
Mar,27.8,2016,Philippines,PHL,spring
Apr,48.7,2016,Philippines,PHL,spring
May,205.0,2016,Philippines,PHL,spring
Jun,204.1,2016,Philippines,PHL,summer
Jul,290.7,2016,Philippines,PHL,summer
Aug,264.7,2016,Philippines,PHL,summer
Sep,290.9,2016,Philippines,PHL,autumn
Oct,439.1,2016,Philippines,PHL,autumn
Nov,252.9,2016,Philippines,PHL,autumn
Dec,196.8,2016,Philippines,PHL,winter
Jan,251.0,2017,Philippines,PHL,winter
Feb,130.1,2017,Philippines,PHL,winter
Mar,139.9,2017,Philippines,PHL,spring
Apr,162.5,2017,Philippines,PHL,spring
May,273.6,2017,Philippines,PHL,spring
Jun,260.1,2017,Philippines,PHL,summer
Jul,300.8,2017,Philippines,PHL,summer
Aug,311.9,2017,Philippines,PHL,summer
Sep,282.9,2017,Philippines,PHL,autumn
Oct,321.7,2017,Philippines,PHL,autumn
Nov,261.7,2017,Philippines,PHL,autumn
Dec,234.0,2017,Philippines,PHL,winter
Jan,245.3,2018,Philippines,PHL,winter
Feb,117.5,2018,Philippines,PHL,winter
Mar,66.9,2018,Philippines,PHL,spring
Apr,118.6,2018,Philippines,PHL,spring
May,123.2,2018,Philippines,PHL,spring
Jun,301.9,2018,Philippines,PHL,summer
Jul,336.3,2018,Philippines,PHL,summer
Aug,334.1,2018,Philippines,PHL,summer
Sep,378.3,2018,Philippines,PHL,autumn
Oct,188.9,2018,Philippines,PHL,autumn
Nov,135.0,2018,Philippines,PHL,autumn
Dec,254.1,2018,Philippines,PHL,winter
Jan,118.2,2019,Philippines,PHL,winter
Feb,30.0,2019,Philippines,PHL,winter
Mar,55.5,2019,Philippines,PHL,spring
Apr,70.8,2019,Philippines,PHL,spring
May,187.4,2019,Philippines,PHL,spring
Jun,235.7,2019,Philippines,PHL,summer
Jul,293.9,2019,Philippines,PHL,summer
Aug,367.6,2019,Philippines,PHL,summer
Sep,243.9,2019,Philippines,PHL,autumn
Oct,179.3,2019,Philippines,PHL,autumn
Nov,290.6,2019,Philippines,PHL,autumn
Dec,220.6,2019,Philippines,PHL,winter
Jan,108.2,2020,Philippines,PHL,winter
Feb,97.5,2020,Philippines,PHL,winter
Mar,88.8,2020,Philippines,PHL,spring
Apr,73.5,2020,Philippines,PHL,spring
May,190.0,2020,Philippines,PHL,spring
Jun,255.6,2020,Philippines,PHL,summer
Jul,205.6,2020,Philippines,PHL,summer
Aug,280.8,2020,Philippines,PHL,summer
Sep,197.7,2020,Philippines,PHL,autumn
Oct,273.5,2020,Philippines,PHL,autumn
Nov,292.1,2020,Philippines,PHL,autumn
Dec,270.2,2020,Philippines,PHL,winter
