month,rainfall_mm,year,country,iso3,season
Feb,9.6,2016,India,IND,winter
Mar,21.2,2016,India,IND,spring
Apr,24.5,2016,India,IND,spring
May,63.0,2016,India,IND,spring
Jun,149.1,2016,India,IND,summer
Jul,313.8,2016,India,IND,summer
Aug,240.1,2016,India,IND,summer
Sep,157.7,2016,India,IND,autumn
Oct,52.8,2016,India,IND,autumn
Nov,10.1,2016,India,IND,autumn
Dec,11.3,2016,India,IND,winter
Jan,12.5,2017,India,IND,winter
Feb,6.9,2017,India,IND,winter
Mar,18.9,2017,India,IND,spring
Apr,40.8,2017,India,IND,spring
May,48.2,2017,India,IND,spring
Jun,156.5,2017,India,IND,summer
Jul,300.1,2017,India,IND,summer
Aug,235.4,2017,India,IND,summer
Sep,166.9,2017,India,IND,autumn
Oct,84.3,2017,India,IND,autumn
Nov,22.6,2017,India,IND,autumn
Dec,10.6,2017,India,IND,winter
Jan,2.8,2018,India,IND,winter
Feb,6.4,2018,India,IND,winter
Mar,10.6,2018,India,IND,spring
Apr,33.5,2018,India,IND,spring
May,50.0,2018,India,IND,spring
Jun,150.8,2018,India,IND,summer
Jul,281.1,2018,India,IND,summer
Aug,218.7,2018,India,IND,summer
Sep,144.5,2018,India,IND,autumn
Oct,42.5,2018,India,IND,autumn
Nov,20.1,2018,India,IND,autumn
Dec,9.6,2018,India,IND,winter
Jan,11.4,2019,India,IND,winter
Feb,18.0,2019,India,IND,winter
Mar,11.3,2019,India,IND,spring
Apr,28.2,2019,India,IND,spring
May,45.0,2019,India,IND,spring
Jun,118.9,2019,India,IND,summer
Jul,295.4,2019,India,IND,summer
Aug,299.5,2019,India,IND,summer
Sep,262.2,2019,India,IND,autumn
Oct,108.2,2019,India,IND,autumn
Nov,26.3,2019,India,IND,autumn
Dec,12.2,2019,India,IND,winter
Jan,21.2,2020,India,IND,winter
Feb,10.6,2020,India,IND,winter
Mar,24.6,2020,India,IND,spring
Apr,42.8,2020,India,IND,spring
May,54.9,2020,India,IND,spring
Jun,154.9,2020,India,IND,summer
Jul,241.1,2020,India,IND,summer
